original id,AbdomenAtlas_id
Trauma_Detection_31586_41374,BDMAP_00006962
Trauma_Detection_31586_7681,BDMAP_00006963
Trauma_Detection_3158_1656,BDMAP_00006964
Trauma_Detection_31636_5118,BDMAP_00006965
Trauma_Detection_31636_5425,BDMAP_00006966
Trauma_Detection_31645_10931,BDMAP_00006967
Trauma_Detection_31645_28279,BDMAP_00006968
Trauma_Detection_31658_36981,BDMAP_00006969
Trauma_Detection_31658_5313,BDMAP_00006970
Trauma_Detection_31667_12428,BDMAP_00006971
Trauma_Detection_31667_39530,BDMAP_00006972
Trauma_Detection_31694_18656,BDMAP_00006973
Trauma_Detection_31694_32672,BDMAP_00006974
Trauma_Detection_31724_12672,BDMAP_00006975
Trauma_Detection_31728_23062,BDMAP_00006976
Trauma_Detection_31735_14264,BDMAP_00006977
Trauma_Detection_31735_26210,BDMAP_00006978
Trauma_Detection_31747_57634,BDMAP_00006979
Trauma_Detection_31747_8133,BDMAP_00006980
Trauma_Detection_31749_32476,BDMAP_00006981
Trauma_Detection_31767_54041,BDMAP_00006982
Trauma_Detection_31769_30977,BDMAP_00006983
Trauma_Detection_31777_29038,BDMAP_00006984
Trauma_Detection_31781_51678,BDMAP_00006985
Trauma_Detection_31781_65514,BDMAP_00006986
Trauma_Detection_31815_40669,BDMAP_00006987
Trauma_Detection_31815_40926,BDMAP_00006988
Trauma_Detection_31842_21551,BDMAP_00006989
Trauma_Detection_31845_15919,BDMAP_00006990
Trauma_Detection_31845_17738,BDMAP_00006991
Trauma_Detection_31853_1368,BDMAP_00006992
Trauma_Detection_31860_36219,BDMAP_00006993
Trauma_Detection_31896_54770,BDMAP_00006994
Trauma_Detection_31896_64942,BDMAP_00006995
Trauma_Detection_31899_65172,BDMAP_00006996
Trauma_Detection_318_58344,BDMAP_00006997
Trauma_Detection_31919_42229,BDMAP_00006998
Trauma_Detection_31927_47897,BDMAP_00006999
Trauma_Detection_31927_52137,BDMAP_00007000
Trauma_Detection_3194_56169,BDMAP_00007001
Trauma_Detection_31966_41490,BDMAP_00007002
Trauma_Detection_31966_49736,BDMAP_00007003
Trauma_Detection_31972_34854,BDMAP_00007004
Trauma_Detection_31985_61748,BDMAP_00007005
Trauma_Detection_31992_17791,BDMAP_00007006
Trauma_Detection_31992_41895,BDMAP_00007007
Trauma_Detection_31995_45169,BDMAP_00007008
Trauma_Detection_32001_1357,BDMAP_00007009
Trauma_Detection_32001_64242,BDMAP_00007010
Trauma_Detection_32011_6027,BDMAP_00007011
Trauma_Detection_32036_38226,BDMAP_00007012
Trauma_Detection_32036_43555,BDMAP_00007013
Trauma_Detection_32072_35846,BDMAP_00007014
Trauma_Detection_32079_61033,BDMAP_00007015
Trauma_Detection_32081_60792,BDMAP_00007016
Trauma_Detection_3210_20581,BDMAP_00007017
Trauma_Detection_32139_9651,BDMAP_00007018
Trauma_Detection_32154_57025,BDMAP_00007019
Trauma_Detection_32154_59584,BDMAP_00007020
Trauma_Detection_32195_52275,BDMAP_00007021
Trauma_Detection_32197_23999,BDMAP_00007022
Trauma_Detection_32197_30197,BDMAP_00007023
Trauma_Detection_32235_18576,BDMAP_00007024
Trauma_Detection_3223_13662,BDMAP_00007025
Trauma_Detection_3223_62225,BDMAP_00007026
Trauma_Detection_32266_38619,BDMAP_00007027
Trauma_Detection_32266_56674,BDMAP_00007028
Trauma_Detection_32269_51897,BDMAP_00007029
Trauma_Detection_32269_59095,BDMAP_00007030
Trauma_Detection_32270_11399,BDMAP_00007031
Trauma_Detection_32270_62020,BDMAP_00007032
Trauma_Detection_32272_13774,BDMAP_00007033
Trauma_Detection_32340_14762,BDMAP_00007034
Trauma_Detection_32347_27781,BDMAP_00007035
Trauma_Detection_32347_40266,BDMAP_00007036
Trauma_Detection_32354_6030,BDMAP_00007037
Trauma_Detection_32379_45992,BDMAP_00007038
Trauma_Detection_32393_46307,BDMAP_00007039
Trauma_Detection_32393_63147,BDMAP_00007040
Trauma_Detection_32397_5045,BDMAP_00007041
Trauma_Detection_32397_53484,BDMAP_00007042
Trauma_Detection_32405_26608,BDMAP_00007043
Trauma_Detection_32405_59375,BDMAP_00007044
Trauma_Detection_32425_26840,BDMAP_00007045
Trauma_Detection_32425_5218,BDMAP_00007046
Trauma_Detection_32442_45515,BDMAP_00007047
Trauma_Detection_32442_550,BDMAP_00007048
Trauma_Detection_32448_28546,BDMAP_00007049
Trauma_Detection_32529_1478,BDMAP_00007050
Trauma_Detection_32529_40022,BDMAP_00007051
Trauma_Detection_32531_30892,BDMAP_00007052
Trauma_Detection_32531_51813,BDMAP_00007053
Trauma_Detection_32541_51775,BDMAP_00007054
Trauma_Detection_32565_54756,BDMAP_00007055
Trauma_Detection_32565_6830,BDMAP_00007056
Trauma_Detection_32568_26178,BDMAP_00007057
Trauma_Detection_32568_39807,BDMAP_00007058
Trauma_Detection_32604_17211,BDMAP_00007059
Trauma_Detection_32605_42408,BDMAP_00007060
Trauma_Detection_32613_15943,BDMAP_00007061
Trauma_Detection_32613_31599,BDMAP_00007062
Trauma_Detection_32627_51693,BDMAP_00007063
Trauma_Detection_32628_45957,BDMAP_00007064
Trauma_Detection_32628_53127,BDMAP_00007065
Trauma_Detection_32664_58501,BDMAP_00007066
Trauma_Detection_3267_2262,BDMAP_00007067
Trauma_Detection_3267_58985,BDMAP_00007068
Trauma_Detection_32703_49539,BDMAP_00007069
Trauma_Detection_32723_19334,BDMAP_00007070
Trauma_Detection_32723_33678,BDMAP_00007071
Trauma_Detection_32726_12806,BDMAP_00007072
Trauma_Detection_32726_16654,BDMAP_00007073
Trauma_Detection_32734_50920,BDMAP_00007074
Trauma_Detection_32734_5702,BDMAP_00007075
Trauma_Detection_32772_1757,BDMAP_00007076
Trauma_Detection_32772_64516,BDMAP_00007077
Trauma_Detection_32780_36802,BDMAP_00007078
Trauma_Detection_32819_13251,BDMAP_00007079
Trauma_Detection_3283_46727,BDMAP_00007080
Trauma_Detection_3283_8630,BDMAP_00007081
Trauma_Detection_32840_18000,BDMAP_00007082
Trauma_Detection_32840_9924,BDMAP_00007083
Trauma_Detection_32848_41713,BDMAP_00007084
Trauma_Detection_32848_7794,BDMAP_00007085
Trauma_Detection_32869_10808,BDMAP_00007086
Trauma_Detection_32869_1222,BDMAP_00007087
Trauma_Detection_3287_33914,BDMAP_00007088
Trauma_Detection_32905_46621,BDMAP_00007089
Trauma_Detection_32905_6635,BDMAP_00007090
Trauma_Detection_32919_64616,BDMAP_00007091
Trauma_Detection_32934_57225,BDMAP_00007092
Trauma_Detection_32943_22788,BDMAP_00007093
Trauma_Detection_32943_50300,BDMAP_00007094
Trauma_Detection_3295_19353,BDMAP_00007095
Trauma_Detection_3295_60317,BDMAP_00007096
Trauma_Detection_32965_20683,BDMAP_00007097
Trauma_Detection_32965_34704,BDMAP_00007098
Trauma_Detection_32982_5503,BDMAP_00007099
Trauma_Detection_32987_3928,BDMAP_00007100
Trauma_Detection_33007_16097,BDMAP_00007101
Trauma_Detection_33007_44758,BDMAP_00007102
Trauma_Detection_33029_2191,BDMAP_00007103
Trauma_Detection_33029_36791,BDMAP_00007104
Trauma_Detection_3308_19576,BDMAP_00007105
Trauma_Detection_33100_14475,BDMAP_00007106
Trauma_Detection_33100_65036,BDMAP_00007107
Trauma_Detection_33111_10106,BDMAP_00007108
Trauma_Detection_33111_40446,BDMAP_00007109
Trauma_Detection_33124_14908,BDMAP_00007110
Trauma_Detection_33124_2525,BDMAP_00007111
Trauma_Detection_33130_10913,BDMAP_00007112
Trauma_Detection_33133_28577,BDMAP_00007113
Trauma_Detection_33133_32137,BDMAP_00007114
Trauma_Detection_33182_37374,BDMAP_00007115
Trauma_Detection_33219_53863,BDMAP_00007116
Trauma_Detection_33230_5787,BDMAP_00007117
Trauma_Detection_33242_50030,BDMAP_00007118
Trauma_Detection_33242_62580,BDMAP_00007119
Trauma_Detection_33251_17605,BDMAP_00007120
Trauma_Detection_33251_54917,BDMAP_00007121
Trauma_Detection_33308_24465,BDMAP_00007122
Trauma_Detection_33308_24954,BDMAP_00007123
Trauma_Detection_33330_30399,BDMAP_00007124
Trauma_Detection_33330_60652,BDMAP_00007125
Trauma_Detection_33339_21626,BDMAP_00007126
Trauma_Detection_33348_17199,BDMAP_00007127
Trauma_Detection_33368_50939,BDMAP_00007128
Trauma_Detection_33372_22832,BDMAP_00007129
Trauma_Detection_33382_21653,BDMAP_00007130
Trauma_Detection_33382_6185,BDMAP_00007131
Trauma_Detection_3342_19175,BDMAP_00007132
Trauma_Detection_3342_48250,BDMAP_00007133
Trauma_Detection_33475_18011,BDMAP_00007134
Trauma_Detection_33475_45892,BDMAP_00007135
Trauma_Detection_33483_29963,BDMAP_00007136
Trauma_Detection_33483_41985,BDMAP_00007137
Trauma_Detection_33485_20588,BDMAP_00007138
Trauma_Detection_33485_39201,BDMAP_00007139
Trauma_Detection_33501_26445,BDMAP_00007140
Trauma_Detection_33501_58104,BDMAP_00007141
Trauma_Detection_33566_61442,BDMAP_00007142
Trauma_Detection_33578_19845,BDMAP_00007143
Trauma_Detection_33610_31346,BDMAP_00007144
Trauma_Detection_3361_43955,BDMAP_00007145
Trauma_Detection_33632_21134,BDMAP_00007146
Trauma_Detection_33648_23313,BDMAP_00007147
Trauma_Detection_33648_29865,BDMAP_00007148
Trauma_Detection_33696_33595,BDMAP_00007149
Trauma_Detection_3373_92,BDMAP_00007150
Trauma_Detection_33762_5147,BDMAP_00007151
Trauma_Detection_33762_54526,BDMAP_00007152
Trauma_Detection_33780_5938,BDMAP_00007153
Trauma_Detection_33791_9041,BDMAP_00007154
Trauma_Detection_33791_9217,BDMAP_00007155
Trauma_Detection_33811_21730,BDMAP_00007156
Trauma_Detection_33811_26191,BDMAP_00007157
Trauma_Detection_33823_5783,BDMAP_00007158
Trauma_Detection_33834_17341,BDMAP_00007159
Trauma_Detection_33845_1238,BDMAP_00007160
Trauma_Detection_33848_17577,BDMAP_00007161
Trauma_Detection_33848_47305,BDMAP_00007162
Trauma_Detection_33891_7634,BDMAP_00007163
Trauma_Detection_33964_23738,BDMAP_00007164
Trauma_Detection_33967_29305,BDMAP_00007165
Trauma_Detection_33999_62351,BDMAP_00007166
Trauma_Detection_3399_3884,BDMAP_00007167
Trauma_Detection_33_55570,BDMAP_00007168
Trauma_Detection_34012_25252,BDMAP_00007169
Trauma_Detection_3401_42288,BDMAP_00007170
Trauma_Detection_34077_58482,BDMAP_00007171
Trauma_Detection_34089_28408,BDMAP_00007172
Trauma_Detection_34091_33894,BDMAP_00007173
Trauma_Detection_34094_53017,BDMAP_00007174
Trauma_Detection_34098_47606,BDMAP_00007175
Trauma_Detection_34109_56025,BDMAP_00007176
Trauma_Detection_3411_25529,BDMAP_00007177
Trauma_Detection_34132_41652,BDMAP_00007178
Trauma_Detection_34140_10704,BDMAP_00007179
Trauma_Detection_34140_60725,BDMAP_00007180
Trauma_Detection_3414_58041,BDMAP_00007181
Trauma_Detection_34190_10346,BDMAP_00007182
Trauma_Detection_34200_48388,BDMAP_00007183
Trauma_Detection_34204_41115,BDMAP_00007184
Trauma_Detection_3426_19931,BDMAP_00007185
Trauma_Detection_3426_27351,BDMAP_00007186
Trauma_Detection_34290_32912,BDMAP_00007187
Trauma_Detection_34345_40382,BDMAP_00007188
Trauma_Detection_34354_43041,BDMAP_00007189
Trauma_Detection_34357_29996,BDMAP_00007190
Trauma_Detection_34357_9888,BDMAP_00007191
Trauma_Detection_34366_23548,BDMAP_00007192
Trauma_Detection_34386_3828,BDMAP_00007193
Trauma_Detection_34401_17196,BDMAP_00007194
Trauma_Detection_34406_64091,BDMAP_00007195
Trauma_Detection_34409_10252,BDMAP_00007196
Trauma_Detection_34409_43233,BDMAP_00007197
Trauma_Detection_34441849,BDMAP_00007198
Trauma_Detection_34461109,BDMAP_00007199
Trauma_Detection_34450_59,BDMAP_00007200
Trauma_Detection_34450_8333,BDMAP_00007201
Trauma_Detection_34469_16314,BDMAP_00007202
Trauma_Detection_34469_42945,BDMAP_00007203
Trauma_Detection_34512_62726,BDMAP_00007204
Trauma_Detection_34564561,BDMAP_00007205
Trauma_Detection_3460_14670,BDMAP_00007206
Trauma_Detection_3460_33362,BDMAP_00007207
Trauma_Detection_34717_30155,BDMAP_00007208
Trauma_Detection_34717_37624,BDMAP_00007209
Trauma_Detection_3471_63710,BDMAP_00007210
Trauma_Detection_34720_54369,BDMAP_00007211
Trauma_Detection_3475_26129,BDMAP_00007212
Trauma_Detection_3475_56647,BDMAP_00007213
Trauma_Detection_34785_24288,BDMAP_00007214
Trauma_Detection_34785_41493,BDMAP_00007215
Trauma_Detection_34793_51093,BDMAP_00007216
Trauma_Detection_34802_11697,BDMAP_00007217
Trauma_Detection_34802_29653,BDMAP_00007218
Trauma_Detection_34836_44983,BDMAP_00007219
Trauma_Detection_34838_23397,BDMAP_00007220
Trauma_Detection_34838_6287,BDMAP_00007221
Trauma_Detection_34848_31476,BDMAP_00007222
Trauma_Detection_34864_57116,BDMAP_00007223
Trauma_Detection_34869_35546,BDMAP_00007224
Trauma_Detection_34869_54975,BDMAP_00007225
Trauma_Detection_34870_32068,BDMAP_00007226
Trauma_Detection_34911_45987,BDMAP_00007227
Trauma_Detection_34941117,BDMAP_00007228
Trauma_Detection_34957785,BDMAP_00007229
Trauma_Detection_34943_48120,BDMAP_00007230
Trauma_Detection_34952_29267,BDMAP_00007231
Trauma_Detection_34958_35091,BDMAP_00007232
Trauma_Detection_34958_6413,BDMAP_00007233
Trauma_Detection_34965_11342,BDMAP_00007234
Trauma_Detection_35016882,BDMAP_00007235
Trauma_Detection_35029294,BDMAP_00007236
Trauma_Detection_35029_55564,BDMAP_00007237
Trauma_Detection_35029_9810,BDMAP_00007238
Trauma_Detection_35056_49753,BDMAP_00007239
Trauma_Detection_35058_11494,BDMAP_00007240
Trauma_Detection_35058_4789,BDMAP_00007241
Trauma_Detection_3506_13307,BDMAP_00007242
Trauma_Detection_35072_29567,BDMAP_00007243
Trauma_Detection_35079_55300,BDMAP_00007244
Trauma_Detection_35115_24969,BDMAP_00007245
Trauma_Detection_35118_49309,BDMAP_00007246
Trauma_Detection_35118_50532,BDMAP_00007247
Trauma_Detection_35138_34781,BDMAP_00007248
Trauma_Detection_35168_16724,BDMAP_00007249
Trauma_Detection_35168_17227,BDMAP_00007250
Trauma_Detection_35185_48623,BDMAP_00007251
Trauma_Detection_35185_5198,BDMAP_00007252
Trauma_Detection_35187_1872,BDMAP_00007253
Trauma_Detection_35187_63076,BDMAP_00007254
Trauma_Detection_35195_2340,BDMAP_00007255
Trauma_Detection_35231_1636,BDMAP_00007256
Trauma_Detection_35231_65327,BDMAP_00007257
Trauma_Detection_35232_28820,BDMAP_00007258
Trauma_Detection_35251_30330,BDMAP_00007259
Trauma_Detection_35288_50927,BDMAP_00007260
Trauma_Detection_35294_28450,BDMAP_00007261
Trauma_Detection_35294_50922,BDMAP_00007262
Trauma_Detection_35331_53154,BDMAP_00007263
Trauma_Detection_35348_41274,BDMAP_00007264
Trauma_Detection_35372_34973,BDMAP_00007265
Trauma_Detection_35372_43109,BDMAP_00007266
Trauma_Detection_35383_8694,BDMAP_00007267
Trauma_Detection_35404_127,BDMAP_00007268
Trauma_Detection_35404_53951,BDMAP_00007269
Trauma_Detection_35444_53110,BDMAP_00007270
Trauma_Detection_35447_15326,BDMAP_00007271
Trauma_Detection_35447_30533,BDMAP_00007272
Trauma_Detection_35449_21050,BDMAP_00007273
Trauma_Detection_35449_62661,BDMAP_00007274
Trauma_Detection_35468_18971,BDMAP_00007275
Trauma_Detection_35468_35990,BDMAP_00007276
Trauma_Detection_35473_3593,BDMAP_00007277
Trauma_Detection_35489_62659,BDMAP_00007278
Trauma_Detection_35511_12221,BDMAP_00007279
Trauma_Detection_35511_29575,BDMAP_00007280
Trauma_Detection_35557_25943,BDMAP_00007281
Trauma_Detection_35557_4857,BDMAP_00007282
Trauma_Detection_35574_29809,BDMAP_00007283
Trauma_Detection_35580_31659,BDMAP_00007284
Trauma_Detection_35580_58392,BDMAP_00007285
Trauma_Detection_35600_56631,BDMAP_00007286
Trauma_Detection_35653_23644,BDMAP_00007287
Trauma_Detection_35653_52940,BDMAP_00007288
Trauma_Detection_35659_2165,BDMAP_00007289
Trauma_Detection_35659_8672,BDMAP_00007290
Trauma_Detection_3568_14440,BDMAP_00007291
Trauma_Detection_35693_37815,BDMAP_00007292
Trauma_Detection_35708_32191,BDMAP_00007293
Trauma_Detection_35708_48136,BDMAP_00007294
Trauma_Detection_35714_48647,BDMAP_00007295
Trauma_Detection_35723_59288,BDMAP_00007296
Trauma_Detection_35723_6714,BDMAP_00007297
Trauma_Detection_35756_47099,BDMAP_00007298
Trauma_Detection_3575_19564,BDMAP_00007299
Trauma_Detection_35763_46058,BDMAP_00007300
Trauma_Detection_35763_51487,BDMAP_00007301
Trauma_Detection_35765_31821,BDMAP_00007302
Trauma_Detection_35794_42578,BDMAP_00007303
Trauma_Detection_35798_56485,BDMAP_00007304
Trauma_Detection_35798_62886,BDMAP_00007305
Trauma_Detection_3580_8188,BDMAP_00007306
Trauma_Detection_3581_51014,BDMAP_00007307
Trauma_Detection_3581_52801,BDMAP_00007308
Trauma_Detection_35821_31803,BDMAP_00007309
Trauma_Detection_35821_64505,BDMAP_00007310
Trauma_Detection_35839_17297,BDMAP_00007311
Trauma_Detection_35839_41646,BDMAP_00007312
Trauma_Detection_35842_16080,BDMAP_00007313
Trauma_Detection_35842_27089,BDMAP_00007314
Trauma_Detection_35863_15797,BDMAP_00007315
Trauma_Detection_35863_37836,BDMAP_00007316
Trauma_Detection_35885_50680,BDMAP_00007317
Trauma_Detection_35885_62966,BDMAP_00007318
Trauma_Detection_35908_14021,BDMAP_00007319
Trauma_Detection_35937_31911,BDMAP_00007320
Trauma_Detection_35937_5638,BDMAP_00007321
Trauma_Detection_35941_59661,BDMAP_00007322
Trauma_Detection_35979_39083,BDMAP_00007323
Trauma_Detection_35997_53141,BDMAP_00007324
Trauma_Detection_35997_62704,BDMAP_00007325
Trauma_Detection_36017_51160,BDMAP_00007326
Trauma_Detection_36017_52891,BDMAP_00007327
Trauma_Detection_36058697,BDMAP_00007328
Trauma_Detection_36038_36387,BDMAP_00007329
Trauma_Detection_36042_14816,BDMAP_00007330
Trauma_Detection_36067_23511,BDMAP_00007331
Trauma_Detection_3607_10098,BDMAP_00007332
Trauma_Detection_36081_25834,BDMAP_00007333
Trauma_Detection_36091_40503,BDMAP_00007334
Trauma_Detection_36102_19917,BDMAP_00007335
Trauma_Detection_36105_63701,BDMAP_00007336
Trauma_Detection_36105_64520,BDMAP_00007337
Trauma_Detection_36114_37351,BDMAP_00007338
Trauma_Detection_36114_54394,BDMAP_00007339
Trauma_Detection_36131_53721,BDMAP_00007340
Trauma_Detection_36150_26228,BDMAP_00007341
Trauma_Detection_36170_29449,BDMAP_00007342
Trauma_Detection_36170_53977,BDMAP_00007343
Trauma_Detection_36179_8271,BDMAP_00007344
Trauma_Detection_36251_37774,BDMAP_00007345
Trauma_Detection_36251_6772,BDMAP_00007346
Trauma_Detection_36277_30114,BDMAP_00007347
Trauma_Detection_36277_51341,BDMAP_00007348
Trauma_Detection_36285_47658,BDMAP_00007349
Trauma_Detection_36289_5260,BDMAP_00007350
Trauma_Detection_36311_30127,BDMAP_00007351
Trauma_Detection_36311_61212,BDMAP_00007352
Trauma_Detection_36327_62495,BDMAP_00007353
Trauma_Detection_36356_40908,BDMAP_00007354
Trauma_Detection_36356_4330,BDMAP_00007355
Trauma_Detection_36364_38031,BDMAP_00007356
Trauma_Detection_36367_60813,BDMAP_00007357
Trauma_Detection_36411_1030,BDMAP_00007358
Trauma_Detection_36411_16008,BDMAP_00007359
Trauma_Detection_36414_10199,BDMAP_00007360
Trauma_Detection_36456_18945,BDMAP_00007361
Trauma_Detection_36456_23128,BDMAP_00007362
Trauma_Detection_36491_11447,BDMAP_00007363
Trauma_Detection_36507_51963,BDMAP_00007364
Trauma_Detection_36507_52504,BDMAP_00007365
Trauma_Detection_3652_28667,BDMAP_00007366
Trauma_Detection_36542_39825,BDMAP_00007367
Trauma_Detection_36542_57717,BDMAP_00007368
Trauma_Detection_36576_11905,BDMAP_00007369
Trauma_Detection_36576_27944,BDMAP_00007370
Trauma_Detection_36591_14643,BDMAP_00007371
Trauma_Detection_36591_37086,BDMAP_00007372
Trauma_Detection_36636040,BDMAP_00007373
Trauma_Detection_36629_26586,BDMAP_00007374
Trauma_Detection_36651_24654,BDMAP_00007375
Trauma_Detection_36686_19663,BDMAP_00007376
Trauma_Detection_36686_7792,BDMAP_00007377
Trauma_Detection_36688_40590,BDMAP_00007378
Trauma_Detection_36695_38015,BDMAP_00007379
Trauma_Detection_36695_39024,BDMAP_00007380
Trauma_Detection_36700_43056,BDMAP_00007381
Trauma_Detection_36726_40920,BDMAP_00007382
Trauma_Detection_36738_32124,BDMAP_00007383
Trauma_Detection_36738_42832,BDMAP_00007384
Trauma_Detection_36782_52635,BDMAP_00007385
Trauma_Detection_36809_58578,BDMAP_00007386
Trauma_Detection_36809_63670,BDMAP_00007387
Trauma_Detection_36832_38009,BDMAP_00007388
Trauma_Detection_36832_40073,BDMAP_00007389
Trauma_Detection_36859_1780,BDMAP_00007390
Trauma_Detection_36859_40396,BDMAP_00007391
Trauma_Detection_3685_27939,BDMAP_00007392
Trauma_Detection_3685_40327,BDMAP_00007393
Trauma_Detection_36898_6766,BDMAP_00007394
Trauma_Detection_36921_54692,BDMAP_00007395
Trauma_Detection_36940_2458,BDMAP_00007396
Trauma_Detection_36943_62478,BDMAP_00007397
Trauma_Detection_36944_20101,BDMAP_00007398
Trauma_Detection_36944_57098,BDMAP_00007399
Trauma_Detection_36963_11796,BDMAP_00007400
Trauma_Detection_36982_36049,BDMAP_00007401
Trauma_Detection_36984_34698,BDMAP_00007402
Trauma_Detection_37009_10900,BDMAP_00007403
Trauma_Detection_37018149,BDMAP_00007404
Trauma_Detection_37057224,BDMAP_00007405
Trauma_Detection_37028_25758,BDMAP_00007406
Trauma_Detection_37028_45013,BDMAP_00007407
Trauma_Detection_37042_34641,BDMAP_00007408
Trauma_Detection_37042_42426,BDMAP_00007409
Trauma_Detection_37054_33849,BDMAP_00007410
Trauma_Detection_37054_4010,BDMAP_00007411
Trauma_Detection_37062_27800,BDMAP_00007412
Trauma_Detection_37062_63036,BDMAP_00007413
Trauma_Detection_37084_36960,BDMAP_00007414
Trauma_Detection_37095_45478,BDMAP_00007415
Trauma_Detection_37095_47412,BDMAP_00007416
Trauma_Detection_37096_14507,BDMAP_00007417
Trauma_Detection_37101_5200,BDMAP_00007418
Trauma_Detection_37117_34371,BDMAP_00007419
Trauma_Detection_37117_46308,BDMAP_00007420
Trauma_Detection_37119_27391,BDMAP_00007421
Trauma_Detection_37119_37181,BDMAP_00007422
Trauma_Detection_37123_32143,BDMAP_00007423
Trauma_Detection_37123_35447,BDMAP_00007424
Trauma_Detection_37164_30077,BDMAP_00007425
Trauma_Detection_37169_18624,BDMAP_00007426
Trauma_Detection_37169_26343,BDMAP_00007427
Trauma_Detection_37171_39062,BDMAP_00007428
Trauma_Detection_3717_15782,BDMAP_00007429
Trauma_Detection_3720_54157,BDMAP_00007430
Trauma_Detection_37248_28018,BDMAP_00007431
Trauma_Detection_37260_19788,BDMAP_00007432
Trauma_Detection_37260_21973,BDMAP_00007433
Trauma_Detection_37273_31602,BDMAP_00007434
Trauma_Detection_37276_19363,BDMAP_00007435
Trauma_Detection_37313_41963,BDMAP_00007436
Trauma_Detection_37313_45247,BDMAP_00007437
Trauma_Detection_37328_20442,BDMAP_00007438
Trauma_Detection_37338_3542,BDMAP_00007439
Trauma_Detection_37338_6641,BDMAP_00007440
Trauma_Detection_37342_44902,BDMAP_00007441
Trauma_Detection_37352_25794,BDMAP_00007442
Trauma_Detection_37352_47901,BDMAP_00007443
Trauma_Detection_37425_21831,BDMAP_00007444
Trauma_Detection_37425_51944,BDMAP_00007445
Trauma_Detection_37429_15748,BDMAP_00007446
Trauma_Detection_37436_50434,BDMAP_00007447
Trauma_Detection_37436_59325,BDMAP_00007448
Trauma_Detection_37459_22479,BDMAP_00007449
Trauma_Detection_37459_61569,BDMAP_00007450
Trauma_Detection_3747_24359,BDMAP_00007451
Trauma_Detection_3747_37386,BDMAP_00007452
Trauma_Detection_37489_17329,BDMAP_00007453
Trauma_Detection_37495_23186,BDMAP_00007454
Trauma_Detection_37495_64096,BDMAP_00007455
Trauma_Detection_3749_45127,BDMAP_00007456
Trauma_Detection_37502_30005,BDMAP_00007457
Trauma_Detection_37502_53580,BDMAP_00007458
Trauma_Detection_37520_49265,BDMAP_00007459
Trauma_Detection_37543_14759,BDMAP_00007460
Trauma_Detection_37543_32007,BDMAP_00007461
Trauma_Detection_37551_62680,BDMAP_00007462
Trauma_Detection_37563_30671,BDMAP_00007463
Trauma_Detection_37568_21402,BDMAP_00007464
Trauma_Detection_37568_63239,BDMAP_00007465
Trauma_Detection_37575_45842,BDMAP_00007466
Trauma_Detection_37597_24129,BDMAP_00007467
Trauma_Detection_37637_4320,BDMAP_00007468
Trauma_Detection_37637_58774,BDMAP_00007469
Trauma_Detection_37648_41083,BDMAP_00007470
Trauma_Detection_37648_63951,BDMAP_00007471
Trauma_Detection_37694_53932,BDMAP_00007472
Trauma_Detection_37694_64263,BDMAP_00007473
Trauma_Detection_37708_24801,BDMAP_00007474
Trauma_Detection_37741_14367,BDMAP_00007475
Trauma_Detection_37741_26009,BDMAP_00007476
Trauma_Detection_37748_14805,BDMAP_00007477
Trauma_Detection_37789_25601,BDMAP_00007478
Trauma_Detection_37789_34855,BDMAP_00007479
Trauma_Detection_37802_31571,BDMAP_00007480
Trauma_Detection_37802_31852,BDMAP_00007481
Trauma_Detection_37820_22201,BDMAP_00007482
Trauma_Detection_37820_601,BDMAP_00007483
Trauma_Detection_3785_24063,BDMAP_00007484
Trauma_Detection_3785_2713,BDMAP_00007485
Trauma_Detection_37913_35669,BDMAP_00007486
Trauma_Detection_37913_63048,BDMAP_00007487
Trauma_Detection_37942_63754,BDMAP_00007488
Trauma_Detection_37954_2111,BDMAP_00007489
Trauma_Detection_37954_59577,BDMAP_00007490
Trauma_Detection_37958_33890,BDMAP_00007491
Trauma_Detection_37958_41534,BDMAP_00007492
Trauma_Detection_38001_10379,BDMAP_00007493
Trauma_Detection_38001_39290,BDMAP_00007494
Trauma_Detection_38003_10242,BDMAP_00007495
Trauma_Detection_38003_22746,BDMAP_00007496
Trauma_Detection_38015_15989,BDMAP_00007497
Trauma_Detection_38021_12417,BDMAP_00007498
Trauma_Detection_38021_45232,BDMAP_00007499
Trauma_Detection_3802_53062,BDMAP_00007500
Trauma_Detection_3802_55734,BDMAP_00007501
Trauma_Detection_38045_41288,BDMAP_00007502
Trauma_Detection_38045_527,BDMAP_00007503
Trauma_Detection_38056_57556,BDMAP_00007504
Trauma_Detection_38056_64795,BDMAP_00007505
Trauma_Detection_38059_61540,BDMAP_00007506
Trauma_Detection_38059_65237,BDMAP_00007507
Trauma_Detection_38067_52482,BDMAP_00007508
Trauma_Detection_38088_59202,BDMAP_00007509
Trauma_Detection_38088_60915,BDMAP_00007510
Trauma_Detection_38090_28259,BDMAP_00007511
Trauma_Detection_38090_58036,BDMAP_00007512
Trauma_Detection_38098_7694,BDMAP_00007513
Trauma_Detection_38109_18256,BDMAP_00007514
Trauma_Detection_38109_29949,BDMAP_00007515
Trauma_Detection_38123_10332,BDMAP_00007516
Trauma_Detection_38123_14879,BDMAP_00007517
Trauma_Detection_38129_15785,BDMAP_00007518
Trauma_Detection_38129_39152,BDMAP_00007519
Trauma_Detection_38150_25352,BDMAP_00007520
Trauma_Detection_38150_33925,BDMAP_00007521
